"","term","estimate","std.error","statistic","df","p.value"
"1","(Intercept)",-6.68612313687646,3.09282490971296,-2.16181753964759,245.432072438284,0.0315992172973449
"2","HDI",13.5058644425269,6.92857260861292,1.94929969063725,50.8958610913649,0.0567806432800126
"3","WS",0.0367572585496699,0.0034879828826438,10.5382565759064,7.53104554579111,8.96060291966094e-06
"4","WUE",0.0544199480781456,0.0148558549766076,3.66319866233458,177.09395057729,0.000328813705651854
"5","NRI",-0.0016368971141113,0.000706224969981015,-2.31781257204104,230.069786991597,0.0213378436876615
"6","TPASDW",0.0373220681057128,0.0654641849928942,0.570114301579771,73.5213378383132,0.570338325038072
