"","term","estimate","std.error","statistic","df","p.value"
"1","(Intercept)",-6.69145012651874,3.01549502523732,-2.21902210765283,254.244946312729,0.0273684427965109
"2","HDI",10.3245393898401,5.9197119550417,1.74409489317245,242.503389557403,0.0824096227200255
"3","WS",0.0384326474460919,0.00194212239035048,19.7889935449209,254.222995488774,0
"4","WUE",0.0465753826142512,0.0131290989696214,3.54749268948457,177.815096720324,0.0004974026555713
"5","NRI",-0.00120766317876132,0.000692150958440053,-1.74479737987087,245.618621334465,0.0822708857496692
"6","TPASDW",0.0617203143418757,0.0582641701902756,1.05931851668553,245.748613637416,0.290494812921469
